ICMP,Test_Date,Incubation_time,BioRep,TechRep,Bacteria,Additives,ZOI_mm
5422,20210125,Day 3,1,1,S. aureus,Autoclaved bacteria,0
5422,20210125,Day 3,1,2,S. aureus,Autoclaved bacteria,0
5422,20210125,Day 3,1,1,S. aureus,Fungi alone,0
5422,20210125,Day 3,1,2,S. aureus,Fungi alone,0
9534,20210125,Day 3,1,1,E. coli,0.1ng/mL LPS,0
9534,20210125,Day 3,1,2,E. coli,0.1ng/mL LPS,0
9534,20210125,Day 3,1,1,E. coli,100ng/mL LPS,0
9534,20210125,Day 3,1,2,E. coli,100ng/mL LPS,0
9534,20210125,Day 3,1,1,E. coli,0.1ng/mL LTA,0
9534,20210125,Day 3,1,2,E. coli,0.1ng/mL LTA,0
9534,20210125,Day 3,1,1,E. coli,100ng/mL LTA,0
9534,20210125,Day 3,1,2,E. coli,100ng/mL LTA,0
9534,20210125,Day 3,1,1,E. coli,Autoclaved bacteria,0
9534,20210125,Day 3,1,2,E. coli,Autoclaved bacteria,0
9534,20210125,Day 3,1,1,E. coli,Fungi alone,0
9534,20210125,Day 3,1,2,E. coli,Fungi alone,0
9534,20210125,Day 3,1,1,S. aureus,0.1ng/mL LPS,0
9534,20210125,Day 3,1,2,S. aureus,0.1ng/mL LPS,0
9534,20210125,Day 3,1,1,S. aureus,100ng/mL LPS,0
9534,20210125,Day 3,1,2,S. aureus,100ng/mL LPS,0
9534,20210125,Day 3,1,1,S. aureus,0.1ng/mL LTA,0
9534,20210125,Day 3,1,2,S. aureus,0.1ng/mL LTA,0
9534,20210125,Day 3,1,1,S. aureus,100ng/mL LTA,0
9534,20210125,Day 3,1,2,S. aureus,100ng/mL LTA,0
9534,20210125,Day 3,1,1,S. aureus,Autoclaved bacteria,0
9534,20210125,Day 3,1,2,S. aureus,Autoclaved bacteria,0
9534,20210125,Day 3,1,1,S. aureus,Fungi alone,0
9534,20210125,Day 3,1,2,S. aureus,Fungi alone,0
10230,20210125,Day 3,1,1,E. coli,0.1ng/mL LPS,0
10230,20210125,Day 3,1,2,E. coli,0.1ng/mL LPS,0
10230,20210125,Day 3,1,1,E. coli,100ng/mL LPS,0
10230,20210125,Day 3,1,2,E. coli,100ng/mL LPS,0
10230,20210125,Day 3,1,1,E. coli,0.1ng/mL LTA,0
10230,20210125,Day 3,1,2,E. coli,0.1ng/mL LTA,0
10230,20210125,Day 3,1,1,E. coli,100ng/mL LTA,0
10230,20210125,Day 3,1,2,E. coli,100ng/mL LTA,0
10230,20210125,Day 3,1,1,E. coli,Autoclaved bacteria,0
10230,20210125,Day 3,1,2,E. coli,Autoclaved bacteria,0
10230,20210125,Day 3,1,1,E. coli,Fungi alone,0
10230,20210125,Day 3,1,2,E. coli,Fungi alone,0
10230,20210125,Day 3,1,1,S. aureus,0.1ng/mL LPS,0
10230,20210125,Day 3,1,2,S. aureus,0.1ng/mL LPS,0
10230,20210125,Day 3,1,1,S. aureus,100ng/mL LPS,0
10230,20210125,Day 3,1,2,S. aureus,100ng/mL LPS,0
10230,20210125,Day 3,1,1,S. aureus,0.1ng/mL LTA,0
10230,20210125,Day 3,1,2,S. aureus,0.1ng/mL LTA,0
10230,20210125,Day 3,1,1,S. aureus,100ng/mL LTA,0
10230,20210125,Day 3,1,2,S. aureus,100ng/mL LTA,0
10230,20210125,Day 3,1,1,S. aureus,Autoclaved bacteria,0
10230,20210125,Day 3,1,2,S. aureus,Autoclaved bacteria,0
10230,20210125,Day 3,1,1,S. aureus,Fungi alone,0
10230,20210125,Day 3,1,2,S. aureus,Fungi alone,0
16322,20210125,Day 3,1,1,E. coli,0.1ng/mL LPS,0
16322,20210125,Day 3,1,2,E. coli,0.1ng/mL LPS,0
16322,20210125,Day 3,1,1,E. coli,100ng/mL LPS,0
16322,20210125,Day 3,1,2,E. coli,100ng/mL LPS,0
16322,20210125,Day 3,1,1,E. coli,0.1ng/mL LTA,0
16322,20210125,Day 3,1,2,E. coli,0.1ng/mL LTA,0
16322,20210125,Day 3,1,1,E. coli,100ng/mL LTA,0
16322,20210125,Day 3,1,2,E. coli,100ng/mL LTA,0
16322,20210125,Day 3,1,1,E. coli,Autoclaved bacteria,0
16322,20210125,Day 3,1,2,E. coli,Autoclaved bacteria,0
16322,20210125,Day 3,1,1,E. coli,Fungi alone,0
16322,20210125,Day 3,1,2,E. coli,Fungi alone,0
16322,20210125,Day 3,1,1,S. aureus,0.1ng/mL LPS,0
16322,20210125,Day 3,1,2,S. aureus,0.1ng/mL LPS,0
16322,20210125,Day 3,1,1,S. aureus,100ng/mL LPS,0
16322,20210125,Day 3,1,2,S. aureus,100ng/mL LPS,0
16322,20210125,Day 3,1,1,S. aureus,0.1ng/mL LTA,0
16322,20210125,Day 3,1,2,S. aureus,0.1ng/mL LTA,0
16322,20210125,Day 3,1,1,S. aureus,100ng/mL LTA,0
16322,20210125,Day 3,1,2,S. aureus,100ng/mL LTA,0
16322,20210125,Day 3,1,1,S. aureus,Autoclaved bacteria,0
16322,20210125,Day 3,1,2,S. aureus,Autoclaved bacteria,0
16322,20210125,Day 3,1,1,S. aureus,Fungi alone,0
16322,20210125,Day 3,1,2,S. aureus,Fungi alone,0
21592,20210125,Day 3,1,1,E. coli,0.1ng/mL LPS,0
21592,20210125,Day 3,1,2,E. coli,0.1ng/mL LPS,0
21592,20210125,Day 3,1,1,E. coli,100ng/mL LPS,0
21592,20210125,Day 3,1,2,E. coli,100ng/mL LPS,0
21592,20210125,Day 3,1,1,E. coli,0.1ng/mL LTA,0
21592,20210125,Day 3,1,2,E. coli,0.1ng/mL LTA,0
21592,20210125,Day 3,1,1,E. coli,100ng/mL LTA,0
21592,20210125,Day 3,1,2,E. coli,100ng/mL LTA,0
21592,20210125,Day 3,1,1,E. coli,Autoclaved bacteria,0
21592,20210125,Day 3,1,2,E. coli,Autoclaved bacteria,0
21592,20210125,Day 3,1,1,E. coli,Fungi alone,0
21592,20210125,Day 3,1,2,E. coli,Fungi alone,0
21592,20210125,Day 3,1,1,S. aureus,0.1ng/mL LPS,0
21592,20210125,Day 3,1,2,S. aureus,0.1ng/mL LPS,0
21592,20210125,Day 3,1,1,S. aureus,100ng/mL LPS,0
21592,20210125,Day 3,1,2,S. aureus,100ng/mL LPS,0
21592,20210125,Day 3,1,1,S. aureus,0.1ng/mL LTA,0
21592,20210125,Day 3,1,2,S. aureus,0.1ng/mL LTA,0
21592,20210125,Day 3,1,1,S. aureus,100ng/mL LTA,0
21592,20210125,Day 3,1,2,S. aureus,100ng/mL LTA,0
21592,20210125,Day 3,1,1,S. aureus,Autoclaved bacteria,0
21592,20210125,Day 3,1,2,S. aureus,Autoclaved bacteria,0
21592,20210125,Day 3,1,1,S. aureus,Fungi alone,0
21592,20210125,Day 3,1,2,S. aureus,Fungi alone,0
CON,20210125,Day 3,1,1,E. coli,CON control,0
CON,20210125,Day 3,1,2,E. coli,CON control,0
CON,20210125,Day 3,1,1,E. coli,PDB control,0
CON,20210125,Day 3,1,2,E. coli,PDB control,0
CON,20210125,Day 3,1,1,S. aureus,CON control,0
CON,20210125,Day 3,1,2,S. aureus,CON control,0
CON,20210125,Day 3,1,1,S. aureus,PDB control,0
CON,20210125,Day 3,1,2,S. aureus,PDB control,0
5422,20210127,Day 7,1,1,E. coli,0.1ng/mL LPS,0
5422,20210127,Day 7,1,2,E. coli,0.1ng/mL LPS,0
5422,20210127,Day 7,1,1,E. coli,100ng/mL LPS,0
5422,20210127,Day 7,1,2,E. coli,100ng/mL LPS,0
5422,20210127,Day 7,1,1,E. coli,0.1ng/mL LTA,0
5422,20210127,Day 7,1,2,E. coli,0.1ng/mL LTA,0
5422,20210127,Day 7,1,1,E. coli,100ng/mL LTA,0
5422,20210127,Day 7,1,2,E. coli,100ng/mL LTA,0
5422,20210127,Day 7,1,1,E. coli,Autoclaved bacteria,0
5422,20210127,Day 7,1,2,E. coli,Autoclaved bacteria,0
5422,20210127,Day 7,1,1,E. coli,Fungi alone,0
5422,20210127,Day 7,1,2,E. coli,Fungi alone,0
5422,20210127,Day 7,1,1,S. aureus,0.1ng/mL LPS,0
5422,20210127,Day 7,1,2,S. aureus,0.1ng/mL LPS,0
5422,20210127,Day 7,1,1,S. aureus,100ng/mL LPS,0
5422,20210127,Day 7,1,2,S. aureus,100ng/mL LPS,0
5422,20210127,Day 7,1,1,S. aureus,0.1ng/mL LTA,0
5422,20210127,Day 7,1,2,S. aureus,0.1ng/mL LTA,0
5422,20210127,Day 7,1,1,S. aureus,100ng/mL LTA,0
5422,20210127,Day 7,1,2,S. aureus,100ng/mL LTA,0
5422,20210127,Day 7,1,1,S. aureus,Autoclaved bacteria,0
5422,20210127,Day 7,1,2,S. aureus,Autoclaved bacteria,0
5422,20210127,Day 7,1,1,S. aureus,Fungi alone,0
5422,20210127,Day 7,1,2,S. aureus,Fungi alone,0
9534,20210127,Day 7,1,1,E. coli,0.1ng/mL LPS,0
9534,20210127,Day 7,1,2,E. coli,0.1ng/mL LPS,0
9534,20210127,Day 7,1,1,E. coli,100ng/mL LPS,0
9534,20210127,Day 7,1,2,E. coli,100ng/mL LPS,0
9534,20210127,Day 7,1,1,E. coli,0.1ng/mL LTA,0
9534,20210127,Day 7,1,2,E. coli,0.1ng/mL LTA,0
9534,20210127,Day 7,1,1,E. coli,100ng/mL LTA,0
9534,20210127,Day 7,1,2,E. coli,100ng/mL LTA,0
9534,20210127,Day 7,1,1,E. coli,Autoclaved bacteria,0
9534,20210127,Day 7,1,2,E. coli,Autoclaved bacteria,0
9534,20210127,Day 7,1,1,E. coli,Fungi alone,0
9534,20210127,Day 7,1,2,E. coli,Fungi alone,0
9534,20210127,Day 7,1,1,S. aureus,0.1ng/mL LPS,0
9534,20210127,Day 7,1,2,S. aureus,0.1ng/mL LPS,0
9534,20210127,Day 7,1,1,S. aureus,100ng/mL LPS,0
9534,20210127,Day 7,1,2,S. aureus,100ng/mL LPS,9
9534,20210127,Day 7,1,1,S. aureus,0.1ng/mL LTA,0
9534,20210127,Day 7,1,2,S. aureus,0.1ng/mL LTA,0
9534,20210127,Day 7,1,1,S. aureus,100ng/mL LTA,0
9534,20210127,Day 7,1,2,S. aureus,100ng/mL LTA,10
9534,20210127,Day 7,1,1,S. aureus,Autoclaved bacteria,0
9534,20210127,Day 7,1,2,S. aureus,Autoclaved bacteria,0
9534,20210127,Day 7,1,1,S. aureus,Fungi alone,0
9534,20210127,Day 7,1,2,S. aureus,Fungi alone,0
10230,20210127,Day 7,1,1,E. coli,0.1ng/mL LPS,0
10230,20210127,Day 7,1,2,E. coli,0.1ng/mL LPS,0
10230,20210127,Day 7,1,1,E. coli,100ng/mL LPS,0
10230,20210127,Day 7,1,2,E. coli,100ng/mL LPS,0
10230,20210127,Day 7,1,1,E. coli,0.1ng/mL LTA,0
10230,20210127,Day 7,1,2,E. coli,0.1ng/mL LTA,0
10230,20210127,Day 7,1,1,E. coli,100ng/mL LTA,0
10230,20210127,Day 7,1,2,E. coli,100ng/mL LTA,0
10230,20210127,Day 7,1,1,E. coli,Autoclaved bacteria,0
10230,20210127,Day 7,1,2,E. coli,Autoclaved bacteria,0
10230,20210127,Day 7,1,1,E. coli,Fungi alone,0
10230,20210127,Day 7,1,2,E. coli,Fungi alone,0
10230,20210127,Day 7,1,1,S. aureus,0.1ng/mL LPS,0
10230,20210127,Day 7,1,2,S. aureus,0.1ng/mL LPS,0
10230,20210127,Day 7,1,1,S. aureus,100ng/mL LPS,0
10230,20210127,Day 7,1,2,S. aureus,100ng/mL LPS,0
10230,20210127,Day 7,1,1,S. aureus,0.1ng/mL LTA,0
10230,20210127,Day 7,1,2,S. aureus,0.1ng/mL LTA,0
10230,20210127,Day 7,1,1,S. aureus,100ng/mL LTA,0
10230,20210127,Day 7,1,2,S. aureus,100ng/mL LTA,0
10230,20210127,Day 7,1,1,S. aureus,Autoclaved bacteria,0
10230,20210127,Day 7,1,2,S. aureus,Autoclaved bacteria,0
10230,20210127,Day 7,1,1,S. aureus,Fungi alone,0
10230,20210127,Day 7,1,2,S. aureus,Fungi alone,0
16322,20210127,Day 7,1,1,E. coli,0.1ng/mL LPS,0
16322,20210127,Day 7,1,2,E. coli,0.1ng/mL LPS,0
16322,20210127,Day 7,1,1,E. coli,100ng/mL LPS,0
16322,20210127,Day 7,1,2,E. coli,100ng/mL LPS,0
16322,20210127,Day 7,1,1,E. coli,0.1ng/mL LTA,0
16322,20210127,Day 7,1,2,E. coli,0.1ng/mL LTA,0
16322,20210127,Day 7,1,1,E. coli,100ng/mL LTA,0
16322,20210127,Day 7,1,2,E. coli,100ng/mL LTA,0
16322,20210127,Day 7,1,1,E. coli,Autoclaved bacteria,0
16322,20210127,Day 7,1,2,E. coli,Autoclaved bacteria,0
16322,20210127,Day 7,1,1,E. coli,Fungi alone,0
16322,20210127,Day 7,1,2,E. coli,Fungi alone,0
16322,20210127,Day 7,1,1,S. aureus,0.1ng/mL LPS,0
16322,20210127,Day 7,1,2,S. aureus,0.1ng/mL LPS,0
16322,20210127,Day 7,1,1,S. aureus,100ng/mL LPS,0
16322,20210127,Day 7,1,2,S. aureus,100ng/mL LPS,0
16322,20210127,Day 7,1,1,S. aureus,0.1ng/mL LTA,0
16322,20210127,Day 7,1,2,S. aureus,0.1ng/mL LTA,0
16322,20210127,Day 7,1,1,S. aureus,100ng/mL LTA,0
16322,20210127,Day 7,1,2,S. aureus,100ng/mL LTA,0
16322,20210127,Day 7,1,1,S. aureus,Autoclaved bacteria,0
16322,20210127,Day 7,1,2,S. aureus,Autoclaved bacteria,0
16322,20210127,Day 7,1,1,S. aureus,Fungi alone,0
16322,20210127,Day 7,1,2,S. aureus,Fungi alone,0
21592,20210127,Day 7,1,1,E. coli,0.1ng/mL LPS,0
21592,20210127,Day 7,1,2,E. coli,0.1ng/mL LPS,0
21592,20210127,Day 7,1,1,E. coli,100ng/mL LPS,0
21592,20210127,Day 7,1,2,E. coli,100ng/mL LPS,0
21592,20210127,Day 7,1,1,E. coli,0.1ng/mL LTA,0
21592,20210127,Day 7,1,2,E. coli,0.1ng/mL LTA,0
21592,20210127,Day 7,1,1,E. coli,100ng/mL LTA,0
21592,20210127,Day 7,1,2,E. coli,100ng/mL LTA,0
21592,20210127,Day 7,1,1,E. coli,Autoclaved bacteria,0
21592,20210127,Day 7,1,2,E. coli,Autoclaved bacteria,0
21592,20210127,Day 7,1,1,E. coli,Fungi alone,0
21592,20210127,Day 7,1,2,E. coli,Fungi alone,0
21592,20210127,Day 7,1,1,S. aureus,0.1ng/mL LPS,0
21592,20210127,Day 7,1,2,S. aureus,0.1ng/mL LPS,0
21592,20210127,Day 7,1,1,S. aureus,100ng/mL LPS,0
21592,20210127,Day 7,1,2,S. aureus,100ng/mL LPS,0
21592,20210127,Day 7,1,1,S. aureus,0.1ng/mL LTA,0
21592,20210127,Day 7,1,2,S. aureus,0.1ng/mL LTA,0
21592,20210127,Day 7,1,1,S. aureus,100ng/mL LTA,0
21592,20210127,Day 7,1,2,S. aureus,100ng/mL LTA,0
21592,20210127,Day 7,1,1,S. aureus,Autoclaved bacteria,0
21592,20210127,Day 7,1,2,S. aureus,Autoclaved bacteria,0
21592,20210127,Day 7,1,1,S. aureus,Fungi alone,0
21592,20210127,Day 7,1,2,S. aureus,Fungi alone,0
CON,20210127,Day 7,1,1,E. coli,CON control,0
CON,20210127,Day 7,1,2,E. coli,CON control,0
CON,20210127,Day 7,1,1,E. coli,PDB control,0
CON,20210127,Day 7,1,2,E. coli,PDB control,0
CON,20210127,Day 7,1,1,S. aureus,CON control,0
CON,20210127,Day 7,1,2,S. aureus,CON control,0
CON,20210127,Day 7,1,1,S. aureus,PDB control,0
CON,20210127,Day 7,1,2,S. aureus,PDB control,0
5422,20210203,Day14,1,1,E. coli,0.1ng/mL LPS,0
5422,20210203,Day14,1,2,E. coli,0.1ng/mL LPS,0
5422,20210203,Day14,1,1,E. coli,100ng/mL LPS,0
5422,20210203,Day14,1,2,E. coli,100ng/mL LPS,0
5422,20210203,Day14,1,1,E. coli,0.1ng/mL LTA,0
5422,20210203,Day14,1,2,E. coli,0.1ng/mL LTA,0
5422,20210203,Day14,1,1,E. coli,100ng/mL LTA,0
5422,20210203,Day14,1,2,E. coli,100ng/mL LTA,0
5422,20210203,Day14,1,1,E. coli,Autoclaved bacteria,0
5422,20210203,Day14,1,2,E. coli,Autoclaved bacteria,0
5422,20210203,Day14,1,1,E. coli,Fungi alone,0
5422,20210203,Day14,1,2,E. coli,Fungi alone,0
5422,20210203,Day14,1,1,S. aureus,0.1ng/mL LPS,0
5422,20210203,Day14,1,2,S. aureus,0.1ng/mL LPS,0
5422,20210203,Day14,1,1,S. aureus,100ng/mL LPS,0
5422,20210203,Day14,1,2,S. aureus,100ng/mL LPS,0
5422,20210203,Day14,1,1,S. aureus,0.1ng/mL LTA,0
5422,20210203,Day14,1,2,S. aureus,0.1ng/mL LTA,0
5422,20210203,Day14,1,1,S. aureus,100ng/mL LTA,0
5422,20210203,Day14,1,2,S. aureus,100ng/mL LTA,0
5422,20210203,Day14,1,1,S. aureus,Autoclaved bacteria,0
5422,20210203,Day14,1,2,S. aureus,Autoclaved bacteria,0
5422,20210203,Day14,1,1,S. aureus,Fungi alone,0
5422,20210203,Day14,1,2,S. aureus,Fungi alone,0
9534,20210203,Day14,1,1,E. coli,0.1ng/mL LPS,0
9534,20210203,Day14,1,2,E. coli,0.1ng/mL LPS,0
9534,20210203,Day14,1,1,E. coli,100ng/mL LPS,0
9534,20210203,Day14,1,2,E. coli,100ng/mL LPS,0
9534,20210203,Day14,1,1,E. coli,0.1ng/mL LTA,0
9534,20210203,Day14,1,2,E. coli,0.1ng/mL LTA,0
9534,20210203,Day14,1,1,E. coli,100ng/mL LTA,0
9534,20210203,Day14,1,2,E. coli,100ng/mL LTA,0
9534,20210203,Day14,1,1,E. coli,Autoclaved bacteria,0
9534,20210203,Day14,1,2,E. coli,Autoclaved bacteria,0
9534,20210203,Day14,1,1,E. coli,Fungi alone,0
9534,20210203,Day14,1,2,E. coli,Fungi alone,0
9534,20210203,Day14,1,1,S. aureus,0.1ng/mL LPS,0
9534,20210203,Day14,1,2,S. aureus,0.1ng/mL LPS,0
9534,20210203,Day14,1,1,S. aureus,100ng/mL LPS,0
9534,20210203,Day14,1,2,S. aureus,100ng/mL LPS,0
9534,20210203,Day14,1,1,S. aureus,0.1ng/mL LTA,0
9534,20210203,Day14,1,2,S. aureus,0.1ng/mL LTA,0
9534,20210203,Day14,1,1,S. aureus,100ng/mL LTA,0
9534,20210203,Day14,1,2,S. aureus,100ng/mL LTA,0
9534,20210203,Day14,1,1,S. aureus,Autoclaved bacteria,0
9534,20210203,Day14,1,2,S. aureus,Autoclaved bacteria,0
9534,20210203,Day14,1,1,S. aureus,Fungi alone,0
9534,20210203,Day14,1,2,S. aureus,Fungi alone,0
10230,20210203,Day14,1,1,E. coli,0.1ng/mL LPS,0
10230,20210203,Day14,1,2,E. coli,0.1ng/mL LPS,0
10230,20210203,Day14,1,1,E. coli,100ng/mL LPS,0
10230,20210203,Day14,1,2,E. coli,100ng/mL LPS,0
10230,20210203,Day14,1,1,E. coli,0.1ng/mL LTA,0
10230,20210203,Day14,1,2,E. coli,0.1ng/mL LTA,0
10230,20210203,Day14,1,1,E. coli,100ng/mL LTA,0
10230,20210203,Day14,1,2,E. coli,100ng/mL LTA,0
10230,20210203,Day14,1,1,E. coli,Autoclaved bacteria,0
10230,20210203,Day14,1,2,E. coli,Autoclaved bacteria,0
10230,20210203,Day14,1,1,E. coli,Fungi alone,0
10230,20210203,Day14,1,2,E. coli,Fungi alone,0
10230,20210203,Day14,1,1,S. aureus,0.1ng/mL LPS,0
10230,20210203,Day14,1,2,S. aureus,0.1ng/mL LPS,0
10230,20210203,Day14,1,1,S. aureus,100ng/mL LPS,0
10230,20210203,Day14,1,2,S. aureus,100ng/mL LPS,0
10230,20210203,Day14,1,1,S. aureus,0.1ng/mL LTA,0
10230,20210203,Day14,1,2,S. aureus,0.1ng/mL LTA,0
10230,20210203,Day14,1,1,S. aureus,100ng/mL LTA,0
10230,20210203,Day14,1,2,S. aureus,100ng/mL LTA,0
10230,20210203,Day14,1,1,S. aureus,Autoclaved bacteria,0
10230,20210203,Day14,1,2,S. aureus,Autoclaved bacteria,0
10230,20210203,Day14,1,1,S. aureus,Fungi alone,0
10230,20210203,Day14,1,2,S. aureus,Fungi alone,0
16322,20210203,Day14,1,1,E. coli,0.1ng/mL LPS,0
16322,20210203,Day14,1,2,E. coli,0.1ng/mL LPS,0
16322,20210203,Day14,1,2,E. coli,100ng/mL LPS,0
16322,20210203,Day14,1,2,E. coli,0.1ng/mL LTA,0
16322,20210203,Day14,1,1,E. coli,100ng/mL LTA,0
16322,20210203,Day14,1,2,E. coli,100ng/mL LTA,0
16322,20210203,Day14,1,1,E. coli,Autoclaved bacteria,0
16322,20210203,Day14,1,2,E. coli,Autoclaved bacteria,0
16322,20210203,Day14,1,1,E. coli,Fungi alone,0
16322,20210203,Day14,1,2,E. coli,Fungi alone,0
16322,20210203,Day14,1,1,S. aureus,0.1ng/mL LPS,0
16322,20210203,Day14,1,2,S. aureus,0.1ng/mL LPS,0
16322,20210203,Day14,1,2,S. aureus,100ng/mL LPS,0
16322,20210203,Day14,1,2,S. aureus,0.1ng/mL LTA,0
16322,20210203,Day14,1,1,S. aureus,100ng/mL LTA,0
16322,20210203,Day14,1,2,S. aureus,100ng/mL LTA,0
16322,20210203,Day14,1,1,S. aureus,Autoclaved bacteria,0
16322,20210203,Day14,1,2,S. aureus,Autoclaved bacteria,0
16322,20210203,Day14,1,1,S. aureus,Fungi alone,0
16322,20210203,Day14,1,2,S. aureus,Fungi alone,0
21592,20210203,Day14,1,1,E. coli,0.1ng/mL LPS,0
21592,20210203,Day14,1,2,E. coli,0.1ng/mL LPS,0
21592,20210203,Day14,1,1,E. coli,100ng/mL LPS,0
21592,20210203,Day14,1,2,E. coli,100ng/mL LPS,0
21592,20210203,Day14,1,1,E. coli,0.1ng/mL LTA,0
21592,20210203,Day14,1,2,E. coli,0.1ng/mL LTA,0
21592,20210203,Day14,1,1,E. coli,100ng/mL LTA,0
21592,20210203,Day14,1,2,E. coli,100ng/mL LTA,0
21592,20210203,Day14,1,1,E. coli,Autoclaved bacteria,0
21592,20210203,Day14,1,2,E. coli,Autoclaved bacteria,0
21592,20210203,Day14,1,1,E. coli,Fungi alone,0
21592,20210203,Day14,1,2,E. coli,Fungi alone,0
21592,20210203,Day14,1,1,S. aureus,0.1ng/mL LPS,0
21592,20210203,Day14,1,2,S. aureus,0.1ng/mL LPS,0
21592,20210203,Day14,1,1,S. aureus,100ng/mL LPS,0
21592,20210203,Day14,1,2,S. aureus,100ng/mL LPS,0
21592,20210203,Day14,1,1,S. aureus,0.1ng/mL LTA,0
21592,20210203,Day14,1,2,S. aureus,0.1ng/mL LTA,0
21592,20210203,Day14,1,1,S. aureus,100ng/mL LTA,0
21592,20210203,Day14,1,2,S. aureus,100ng/mL LTA,0
21592,20210203,Day14,1,1,S. aureus,Autoclaved bacteria,0
21592,20210203,Day14,1,2,S. aureus,Autoclaved bacteria,0
21592,20210203,Day14,1,1,S. aureus,Fungi alone,0
21592,20210203,Day14,1,2,S. aureus,Fungi alone,6
CON,20210203,Day14,1,1,E. coli,CON control,0
CON,20210203,Day14,1,2,E. coli,CON control,0
CON,20210203,Day14,1,1,E. coli,PDB control,0
CON,20210203,Day14,1,2,E. coli,PDB control,0
CON,20210203,Day14,1,1,S. aureus,CON control,0
CON,20210203,Day14,1,2,S. aureus,CON control,0
CON,20210203,Day14,1,1,S. aureus,PDB control,0
CON,20210203,Day14,1,2,S. aureus,PDB control,0
5444,20210210,Day 3,1,1,E. coli,0.1ng/mL LPS,0
5444,20210210,Day 3,1,2,E. coli,0.1ng/mL LPS,0
5444,20210210,Day 3,1,1,E. coli,100ng/mL LPS,0
5444,20210210,Day 3,1,2,E. coli,100ng/mL LPS,0
5444,20210210,Day 3,1,1,E. coli,0.1ng/mL LTA,0
5444,20210210,Day 3,1,2,E. coli,0.1ng/mL LTA,0
5444,20210210,Day 3,1,1,E. coli,100ng/mL LTA,0
5444,20210210,Day 3,1,2,E. coli,100ng/mL LTA,0
5444,20210210,Day 3,1,1,E. coli,Autoclaved bacteria,0
5444,20210210,Day 3,1,2,E. coli,Autoclaved bacteria,0
5444,20210210,Day 3,1,1,E. coli,Fungi alone,0
5444,20210210,Day 3,1,2,E. coli,Fungi alone,0
5444,20210210,Day 3,1,1,S. aureus,0.1ng/mL LPS,0
5444,20210210,Day 3,1,2,S. aureus,0.1ng/mL LPS,0
5444,20210210,Day 3,1,1,S. aureus,100ng/mL LPS,0
5444,20210210,Day 3,1,2,S. aureus,100ng/mL LPS,0
5444,20210210,Day 3,1,1,S. aureus,0.1ng/mL LTA,0
5444,20210210,Day 3,1,2,S. aureus,0.1ng/mL LTA,0
5444,20210210,Day 3,1,1,S. aureus,100ng/mL LTA,0
5444,20210210,Day 3,1,2,S. aureus,100ng/mL LTA,0
5444,20210210,Day 3,1,1,S. aureus,Autoclaved bacteria,0
5444,20210210,Day 3,1,2,S. aureus,Autoclaved bacteria,0
5444,20210210,Day 3,1,1,S. aureus,Fungi alone,0
5444,20210210,Day 3,1,2,S. aureus,Fungi alone,0
16893,20210210,Day 3,1,1,E. coli,0.1ng/mL LPS,0
16893,20210210,Day 3,1,2,E. coli,0.1ng/mL LPS,0
16893,20210210,Day 3,1,1,E. coli,100ng/mL LPS,0
16893,20210210,Day 3,1,2,E. coli,100ng/mL LPS,0
16893,20210210,Day 3,1,1,E. coli,0.1ng/mL LTA,0
16893,20210210,Day 3,1,2,E. coli,0.1ng/mL LTA,0
16893,20210210,Day 3,1,1,E. coli,100ng/mL LTA,0
16893,20210210,Day 3,1,2,E. coli,100ng/mL LTA,0
16893,20210210,Day 3,1,1,E. coli,Autoclaved bacteria,0
16893,20210210,Day 3,1,2,E. coli,Autoclaved bacteria,0
16893,20210210,Day 3,1,1,E. coli,Fungi alone,0
16893,20210210,Day 3,1,2,E. coli,Fungi alone,0
16893,20210210,Day 3,1,1,S. aureus,0.1ng/mL LPS,0
16893,20210210,Day 3,1,2,S. aureus,0.1ng/mL LPS,0
16893,20210210,Day 3,1,1,S. aureus,100ng/mL LPS,0
16893,20210210,Day 3,1,2,S. aureus,100ng/mL LPS,0
16893,20210210,Day 3,1,1,S. aureus,0.1ng/mL LTA,0
16893,20210210,Day 3,1,2,S. aureus,0.1ng/mL LTA,0
16893,20210210,Day 3,1,1,S. aureus,100ng/mL LTA,0
16893,20210210,Day 3,1,2,S. aureus,100ng/mL LTA,0
16893,20210210,Day 3,1,1,S. aureus,Autoclaved bacteria,0
16893,20210210,Day 3,1,2,S. aureus,Autoclaved bacteria,0
16893,20210210,Day 3,1,1,S. aureus,Fungi alone,0
16893,20210210,Day 3,1,2,S. aureus,Fungi alone,0
18216,20210210,Day 3,1,1,E. coli,0.1ng/mL LPS,0
18216,20210210,Day 3,1,2,E. coli,0.1ng/mL LPS,0
18216,20210210,Day 3,1,1,E. coli,100ng/mL LPS,0
18216,20210210,Day 3,1,2,E. coli,100ng/mL LPS,0
18216,20210210,Day 3,1,1,E. coli,0.1ng/mL LTA,0
18216,20210210,Day 3,1,2,E. coli,0.1ng/mL LTA,0
18216,20210210,Day 3,1,1,E. coli,100ng/mL LTA,0
18216,20210210,Day 3,1,2,E. coli,100ng/mL LTA,0
18216,20210210,Day 3,1,1,E. coli,Autoclaved bacteria,0
18216,20210210,Day 3,1,2,E. coli,Autoclaved bacteria,0
18216,20210210,Day 3,1,1,E. coli,Fungi alone,0
18216,20210210,Day 3,1,2,E. coli,Fungi alone,0
